date,open,high,low,close,volume,Name,volatility,avg_return,avg_volume,volume_volatility,momentum,price_range,trend_strength,price_level,volume_to_price_ratio
2018-02-07,50.91,51.98,50.89,51.4,4845831,AAL,0.027793999001511728,-0.0002878343130301497,6324036.8,0.5158275155622079,-0.013056835637480793,0.02120622568093378,0.4678899082568805,0.514,94276.86770428016
2018-02-07,37.59,38.77,35.93,36.66,2570593,SCG,0.026092889347457692,-0.009647664855821497,2878133.3,0.34466365202125593,-0.1816964285714286,0.07746863066012012,0.25704225352112536,0.3666,70119.83087834153
2018-02-07,164.86,168.26,164.52,165.71,4974029,MCD,0.011800547428610328,-0.002238774228381002,4460698.85,0.4474131931209095,-0.04511928085743912,0.022569549212479514,0.31818181818181923,1.6571,30016.468529358517
2018-02-07,24.54,24.66,23.35,23.37,8007593,COG,0.022307921086491427,-0.010698750282696779,5411474.55,0.34947600533560585,-0.1974587912087912,0.056054771074026476,0.015267175572518773,0.23370000000000002,342644.1163885323
2018-02-07,100.5,104.59,100.01,102.85,11165223,WMT,0.014664427526387937,0.0013144268282612947,8807501.85,0.2954607759600755,0.024504432712421493,0.04453087019931938,0.6200873362445394,1.0285,108558.31793874575
2018-02-07,149.61,150.68,147.89,148.09,2878725,NEE,0.014051632887598852,-0.0011560167721306968,2463141.05,0.29349695115516106,-0.02469704952581665,0.01883989465865366,0.07168458781362566,1.4809,19439.023566749947
2018-02-07,80.07,81.94,80.0,80.13,3561068,YUM,0.012129263999843558,-0.0015428303676764399,1842897.75,0.422620233735737,-0.031778637022716404,0.024210657681267914,0.06701030927834825,0.8012999999999999,44441.13315861725
2018-02-07,148.44,153.88,147.37,152.79,1165550,HRS,0.02155780195596753,0.002625296189369952,822517.75,0.4096394237972393,0.04923774206839711,0.04260750049086976,0.8325652841781866,1.5278999999999998,7628.444269912953
2018-02-07,45.99,46.83,43.99,44.11,4564766,HES,0.026610720242269435,-0.008287623873865313,4733912.8,0.386210329576245,-0.15916889058330158,0.06438449331217402,0.042253521126759716,0.4411,103485.9669009295
2018-02-07,1081.54,1081.78,1048.26,1048.58,2369232,GOOG,0.019375573127845686,-0.002491796868943336,1936121.25,0.5200988891778718,-0.052139641675555536,0.031967041141353056,0.009546539379473046,10.4858,2259.467088824887
2018-02-07,75.67,77.57,75.67,76.63,1854947,DFS,0.016656214681723503,-0.0009049447473247763,2395628.35,0.2829671138145836,-0.020577709611451937,0.024794466918961134,0.5052631578947359,0.7663,24206.53790943495
2018-02-07,181.78,184.67,175.65,176.2,3635630,PXD,0.01873639667670974,-0.00032551289156095286,1860238.45,0.3417022974926499,-0.009834223096375386,0.051191827468785374,0.06097560975609579,1.7619999999999998,20633.541430192963
2018-02-07,62.49,64.57,61.53,63.48,6285388,CERN,0.015126217687848028,-0.0059592139864474035,2786881.0,0.4408073749884458,-0.11464435146443523,0.04788909892879635,0.6414473684210529,0.6347999999999999,99013.67359798362
2018-02-07,65.17,66.7,64.16,64.21,4871263,K,0.01579820626609682,-0.0033119524734658346,3442325.45,0.29631028364276535,-0.06644373364350112,0.03955770129263365,0.019685039370077574,0.6420999999999999,75864.5538078181
2018-02-07,181.49,184.12,181.39,181.49,2123860,AET,0.010365443476230057,-0.0005261522492518711,2844059.9,0.3811230031320863,-0.011492374727668765,0.01504215108270438,0.036630036630044716,1.8149000000000002,11702.352746707807
2018-02-07,44.29,44.78,43.85,44.05,8322178,MDLZ,0.013502656605468791,0.0013052579349367322,9404277.25,0.3906675733050904,0.024656896952779603,0.021112372304199767,0.2150537634408557,0.44049999999999995,188925.72077185017
2018-02-07,42.67,43.12,42.23,42.33,11379218,EBAY,0.03761996135642714,0.004066009610232746,13245414.75,0.45822044494998154,0.07083227928155823,0.021025277580911897,0.11235955056179928,0.4233,268821.5922513584
2018-02-07,13.17,13.68,13.12,13.26,6209576,UAA,0.028683115275075426,-0.0061072446030687785,6408307.2,0.4479354100908828,-0.12243547319655855,0.04223227752639521,0.2500000000000008,0.1326,468293.81598793366
2018-02-07,139.85,142.33,139.24,140.0,2245859,AMT,0.014349017146645346,-0.00027553458777166415,2870583.4,0.2082536704167051,-0.007444168734491395,0.022071428571428596,0.24595469255663108,1.4,16041.85
2018-02-07,50.77,51.41,49.675,49.69,8631553,HAL,0.023588185566179008,-0.002112381281568759,10438966.05,0.24310984333755406,-0.04644022260602575,0.034916482189575354,0.008645533141210705,0.49689999999999995,173708.04990943853
