Name,date,ret_1d,ret_5d,ret_10d,ret_20d,vol_5d,vol_20d,mom_5d,mom_20d,vol_norm,bb_upper,bb_lower,bb_pct,rsi_14,macd,macd_signal,macd_hist,atr_14,price_spread,sent_lag1,sent_lag5,sent_lag10,sent_roll5,cluster,dist_ema200,ema200_slope,dist_ema50,ema50_200_cross,sentiment_velocity_10d,sentiment_acceleration,adx_14,dist_52wk_high,momentum_12_1,fwd_logret_5d,fwd_logret_10d,fwd_logret_15d
AAPL,2017-01-06,0.011148272017837302,0.010108798081041703,0.007261233555441615,0.06196523462127357,0.007064213971770792,0.0068387691819124284,0.010108798081041703,0.06196523462127357,1.1370756029077047,-0.5748112280598698,3.425188743393539,0.7125943813761852,65.43574458478514,1.2170849087494418,1.2437017112598825,-0.02661680251044074,1.213949999999998,0.014332965820173592,0.0,0.0,0.0,0.0,2,0.07805844214035142,0.013535143202292543,0.035879515445555225,1,0.0,0.0,275.5177736890623,-0.0028752642706131315,0.13996889580093308,0.009537949496199922,0.018236565736624608,0.031062028041762987
AAPL,2017-01-09,0.009159528453905441,0.027370056984976632,0.023217817525152507,0.06127363539065289,0.004906106460835233,0.00680593362781259,0.027370056984976632,0.06127363539065289,1.1880815749429448,0.1744365552663131,4.17443652344722,1.0872182740026692,69.61038834474608,1.3383659555510548,1.262634560118117,0.07573139543293772,1.2614499999999984,0.01252206067631556,0.0,0.0,0.0,0.0,2,0.08698188918342281,0.014028484785863604,0.043511146742526305,1,0.0,0.0,287.33607563863086,0.006257928118393208,0.14511138613861396,0.008452286814984004,0.008202255559774529,0.01963947620554831
AAPL,2017-01-10,0.0010084881082443875,0.025484287559190744,0.022227943700652286,0.04528301886792452,0.005207483892057204,0.006047439638159766,0.025484287559190744,0.04528301886792452,0.8814572402901533,0.015224179246541665,4.015224148189331,1.0076120857706694,67.27272595549898,1.42770733460587,1.2956491150156677,0.13205821959020225,1.2221642857142843,0.009067248760887632,0.0,0.0,0.0,0.0,2,0.08712534195160412,0.014356567491153216,0.042741232387914226,1,0.0,0.0,298.31021316285734,0.0010084881082443875,0.13792753476098651,0.0073609700834879515,0.02298951822469878,0.07782510365103601
AAPL,2017-01-11,0.005373184451347601,0.032149629374245814,0.021234862698277235,0.056928508384819,0.003937069000978871,0.005783638038440893,0.032149629374245814,0.056928508384819,0.991947975697761,0.3349220325284695,4.334922000466377,1.1674610129276173,68.71657625396773,1.532488103556446,1.3430169127238234,0.18947119083262254,1.255735714285714,0.011106471815356558,0.0,0.0,0.0,0.0,2,0.09195656184070317,0.014800684995466051,0.04636033529292576,1,0.0,0.0,312.6768188277008,0.005373184451347601,0.13995598239295726,0.0002504905452917702,0.018122884188645414,0.07075610383101577
AAPL,2017-01-12,-0.0041753653444676075,0.02263956779006948,0.021325796505652583,0.035246115114159204,0.006207369746255006,0.004969760613103998,0.02263956779006948,0.035246115114159204,1.0039310106851957,-0.2933003699408673,3.7066995991686387,0.8533498106019921,63.91359479696266,1.5572310068247646,1.3858597315440118,0.1713712752807528,1.3214499999999998,0.009140461215166448,0.0,0.0,0.0,0.0,2,0.08645243879078615,0.01501739091901344,0.040278349872017345,1,0.0,0.0,319.98171262403696,-0.0041753653444676075,0.16336379505082643,0.006269613013595395,0.022388994893478686,0.07921023741531048
AAPL,2017-01-13,-0.001761006289308087,0.009583580697142047,0.019789257260344417,0.033423040194461295,0.005382132252616809,0.0050176767282734186,0.009583580697142047,0.033423040194461295,0.982236855092812,-0.6005374814910441,3.3994624875388344,0.6997312542207931,68.80984820336809,1.5421181132962545,1.4171114078944604,0.12500670540179404,1.2778785714285712,0.006804435483299377,0.0,0.0,0.0,0.0,2,0.08362765683988595,0.015212350199612645,0.036883101934597776,1,0.0,0.0,329.4260116613029,-0.0059290187891439805,0.1574557877813505,0.008698616240424607,0.021524078545563274,0.09030316413005844
AAPL,2017-01-17,0.008064516129032251,0.008488108244390391,0.03609048523571068,0.03609048523571068,0.005024340789035541,0.005153181342840964,0.008488108244390391,0.03609048523571068,1.3256325636903579,-0.15368958557544035,3.84631038555904,0.9231552033268186,71.6417897972822,1.5892847281864846,1.4515460719528654,0.13773865623361914,1.3557357142857143,0.016833333331930524,0.0,0.0,0.0,0.0,2,0.09136354946575721,0.015434552902290566,0.043393752023450645,1,0.0,0.0,343.1475827475737,0.0020876826722338038,0.18593637393184403,-0.00025003125520928253,0.011187189390564376,0.09174321969864123
AAPL,2017-01-18,-8.333333333332416e-05,0.007388128620602785,0.033060697374085235,0.03466413727688189,0.0050853702695854985,0.005169297887278017,0.007388128620602785,0.03466413727688189,0.9504946057308181,-0.38223023007947354,3.6177697423546937,0.8088848808560031,68.6730493003792,1.607329401069876,1.4827027377762676,0.12462666329360839,1.3185928571428573,0.006583881989617197,0.0,0.0,0.0,0.0,2,0.09028242425131877,0.015639330744027458,0.041537952408938886,1,0.0,0.0,357.8955133046082,-8.333333333332416e-05,0.1982205669356507,0.01562854814121088,0.07046413356754812,0.09569650100869477
AAPL,2017-01-19,-0.00175014584548705,0.00025052192066810086,0.03240820548181356,0.02692043895747598,0.004707011490886945,0.005132082872406474,0.00025052192066810086,0.02692043895747598,1.0305317227590296,-0.6846951292449589,3.315304844189934,0.6576524309200698,71.50997008384665,1.5863976843708656,1.5034417270951872,0.0829559572756784,1.2402642857142863,0.006011020203204948,0.0,0.0,0.0,0.0,2,0.08741805430156949,0.01576006668745733,0.03809831740560332,1,0.0,0.0,365.58913463935426,-0.0018333333333333535,0.19816096704204966,0.017872393643353624,0.07050561328572404,0.10032196266038362
AAPL,2017-01-20,0.0018367006177992806,0.0062893081761006275,0.02907126318497566,0.02607952116289014,0.004081238039688391,0.005124278515589729,0.0062893081761006275,0.02607952116289014,1.2835047483070565,-0.6941439803880021,3.305855994107001,0.6529280055113658,72.6768363141806,1.5694694426907745,1.5166472702143048,0.0528221724764697,1.2406857142857157,0.005961666666169882,0.0,0.0,0.0,0.0,2,0.08844691944548821,0.015870717690318337,0.03837596485614436,1,0.0,0.0,375.8590894481748,0.0,0.21121495327102813,0.01611938187988339,0.07294062440171517,0.0962188577405429
AAPL,2017-01-23,0.0006666666666665932,0.008736559139784772,0.01840386735645838,0.025798735691098473,0.0037638519317735844,0.005125657056332873,0.008736559139784772,0.025798735691098473,0.8711742705817854,-0.781412569269274,3.2185874060754442,0.6092937110793313,83.3855781075265,1.5447026500047798,1.5222583461724,0.02244430383237983,1.1885428571428593,0.008660892737453343,0.0,0.0,0.0,0.0,2,0.08820699655988294,0.01597718831580197,0.037478707980134744,1,0.0,0.0,388.45007725979076,0.0006666666666665932,0.15312561624926047,0.012825462305138518,0.08160454788963359,0.1043690182907202
AAPL,2017-01-24,-0.0009160559626915088,-0.00024999999999997247,0.008235986217329128,0.03164502536761549,0.001388786100593496,0.00481539092981742,-0.00024999999999997247,0.03164502536761549,0.9222742975956582,-0.9576311936280331,3.042368781597903,0.5211843986064495,81.00649166543684,1.4989200899231037,1.5175906949225408,-0.01867060499943718,1.1192571428571452,0.005001250312161223,0.0,0.0,0.0,0.0,2,0.08626751576345522,0.016143991655616086,0.03504563402996183,1,0.0,0.0,394.9359100438063,-0.0009160559626915088,0.17719227674979887,0.011437220645773688,0.09199325095385058,0.1181812040868879
AAPL,2017-01-25,0.015920646828373686,0.015751312609384227,0.023255813953488413,0.04600068657741163,0.007271955519651359,0.005788501448473834,0.015751312609384227,0.04600068657741163,1.2492957689107422,-0.09499416333043832,3.9050058137521946,0.952502915334046,86.90176169190856,1.5983335247317854,1.5337392608843898,0.06459426384739553,1.2171142857142871,0.014932720707668741,0.0,0.0,0.0,0.0,2,0.10242558774205036,0.016462253253976655,0.04940384863569333,1,0.0,0.0,416.0507417623532,0.014990006662225053,0.16301630163016312,0.054835585426337284,0.08006795286748401,0.10600848421711408
AAPL,2017-01-26,0.0004922874958976919,0.01803306061112031,0.018288100208768254,0.039911308203991025,0.006956375598677097,0.0057187818351294144,0.01803306061112031,0.039911308203991025,0.9943935132270927,-0.31658240371630975,3.683417574913748,0.8417087950477686,85.96491065653348,1.6627932411803954,1.559550056943591,0.10324318423680445,1.201814285714288,0.006888633753740505,0.0,0.0,0.0,0.0,2,0.10183939730295227,0.016713603846431724,0.04786908042452786,1,0.0,0.0,437.7005213335807,0.0004922874958976919,0.24727039177906218,0.052633219642370395,0.08244956901702997,0.10429795363490371
AAPL,2017-01-27,8.20075446941182e-05,0.016250000000000098,0.02264150943396226,0.04445015416238429,0.007110134930875179,0.0055493279930448475,0.016250000000000098,0.04445015416238429,0.776871218603142,-0.5000547643899907,3.499945214931805,0.7499726145739644,83.00653404887024,1.695144378099613,1.5866689211747955,0.10847545692481741,1.134671428571431,0.006150061500110696,0.0,0.0,0.0,0.0,2,0.10081328251840332,0.017009430504003165,0.04598794042229585,1,0.0,0.0,457.8038880777999,8.20075446941182e-05,0.2462535869911786,0.05682124252183188,0.0800994758606596,0.10698281525410012
AAPL,2017-01-30,-0.002624026240262478,0.012908061292471684,0.021757392473118253,0.0419772123704274,0.007547765598059004,0.005628965704872745,0.012908061292471684,0.0419772123704274,1.1153510786691303,-0.7928829198412712,3.2071170594933447,0.6035585364721149,74.62686372243267,1.675645760265951,1.6044642889930267,0.07118147127292418,1.118242857142859,0.007975006165586196,0.0,0.0,0.0,0.0,2,0.09685597019360771,0.017275468613859424,0.041477089859193975,1,0.0,0.0,459.14309329993,-0.002624026240262478,0.19950688309019937,0.06877908558449516,0.0915435559855818,0.11680509409955878
AAPL,2017-01-31,-0.002302063635616247,0.011502875718929717,0.011249999999999982,0.047746503194612266,0.007731969526812634,0.005242831402422218,0.011502875718929717,0.047746503194612266,1.746787555653765,-1.0131896180560733,2.9868103597684095,0.49340518679577317,70.28985328975006,1.6189372048661852,1.6073588721676586,0.011578332698526594,1.1132428571428588,0.006345282240927427,0.0,0.0,0.0,0.0,2,0.0933047442996184,0.01759741395553216,0.03748955829835382,1,0.0,0.0,459.6871250851816,-0.004920049200492049,0.21051539977185518,0.08055603030807691,0.10674398344111408,0.12210459119595332
AAPL,2017-02-01,0.06098063452822422,0.056366918280275735,0.07300608384032015,0.10848041325871716,0.027792565432949855,0.014125108994081814,0.056366918280275735,0.10848041325871716,3.464163740043288,1.3141369205121534,5.314136905007415,1.6570684595914429,86.64495015225627,2.146371388471877,1.7151613754285024,0.4312100130433747,1.6711000000000016,0.027029126211492914,0.0,0.0,0.0,0.0,2,0.1581316558765699,0.018559763875729995,0.09642410755836155,1,0.0,0.0,497.59736838906935,0.05576055760557597,0.22586790855207428,0.02523236744114661,0.051172898790776855,0.05867183115281468
AAPL,2017-02-02,-0.0017087378640776585,0.05404297195341967,0.0730505927533811,0.10782623685571457,0.028023525446799667,0.014139716212828569,0.05404297195341967,0.10782623685571457,1.022881172317374,0.5715593383140583,4.571559324963108,1.2857796679650886,88.66666563222223,2.5175933683512994,1.875647774013062,0.6419455943382375,1.6761000000000001,0.01252625846008498,0.0,0.0,0.0,0.0,2,0.15435911736687716,0.019503347208275512,0.09050715079275279,1,0.0,0.0,532.7997371704945,-0.0017087378640776585,0.2055007784120395,0.02981634937465951,0.05166473399253315,0.06133374923059182
AAPL,2017-02-03,0.004279156617132296,0.058466584665846755,0.07566666666666677,0.10693765543263889,0.027679760194689408,0.014141283969844027,0.058466584665846755,0.10693765543263889,0.7410283095764718,0.2783759412753225,4.27837592933258,1.1391879693526037,90.68071209924635,2.8236209210391507,2.0652424034182797,0.758378517620871,1.6918142857142857,0.007979547566781884,0.0,0.0,0.0,0.0,2,0.1574641475812814,0.02043163816168847,0.0911012864188465,1,0.0,0.0,565.4876510384396,0.0025631067961167098,0.2010351966873707,0.02327823333882767,0.05016157273226815,0.05903747916038119
AAPL,2017-02-06,0.009374031608304856,0.07119953958727288,0.08502664890073275,0.10499533542532435,0.026624793394856582,0.014107427637435152,0.07119953958727288,0.10499533542532435,0.8178071189717215,0.17659066744469434,4.176590656855585,1.0882953325155782,90.8657654709128,3.127732297976479,2.27774038232992,0.8499919156465592,1.6618142857142857,0.012280297796279004,0.0,0.0,0.0,0.0,2,0.16636086842468187,0.021338748686407394,0.096970275544032,1,0.0,0.0,598.5217610652849,0.009374031608304856,0.24026802807913206,0.02276447040108661,0.04802600851506375,0.05014519524845819
AAPL,2017-02-07,0.009517230792846831,0.08388957560774624,0.0963574226890056,0.10538700731153883,0.025293140480417024,0.014113076243901663,0.08388957560774624,0.10538700731153883,1.1550625246215434,0.07845654806294225,4.0784565386528415,1.0392282729013516,91.75108445404112,3.4292699032923224,2.5080462865224002,0.9212236167699221,1.7339571428571432,0.01246863833251219,0.0,0.0,0.0,0.0,2,0.17538591516067006,0.022247792815199396,0.10276535708699046,1,0.0,0.0,632.0390173325267,0.009517230792846831,0.2410272602883905,0.026187953133037248,0.04154856088787649,0.06090633400234978
AAPL,2017-02-08,0.003877442408575904,0.025553398058252297,0.08336068263866103,0.10855511711862986,0.004644928418332397,0.014083703327862199,0.025553398058252297,0.10855511711862986,0.6974119117078434,-0.1261564685103676,3.8738435228727757,0.936921764599768,93.41359680751387,3.667121076650403,2.739861244548001,0.9272598321024024,1.7539571428571432,0.007573462586521246,0.0,0.0,0.0,0.0,2,0.1778345152616954,0.023181393605716583,0.1024136680154324,1,0.0,0.0,663.3836249911052,0.003877442408575904,0.252658174544689,0.025940531349630255,0.03343946371166814,0.05108121494785728
AAPL,2017-02-09,0.002877915783096041,0.030265307710262146,0.08594390683942921,0.10580375782881002,0.0032003071131609384,0.014093670574008321,0.030265307710262146,0.10580375782881002,0.85848888356142,-0.3036993021371117,3.696300689828309,0.8481503477746157,93.48739404144007,3.841994547781084,2.9602879051946176,0.8817066425864666,1.7974999999999994,0.010006041382721102,0.0,0.0,0.0,0.0,2,0.17909804342758606,0.02407910537456126,0.10102736369284511,1,0.0,0.0,692.8912358534744,0.002877915783096041,0.26349846186485637,0.021848384617873827,0.03151739985593223,0.054091068552283066
AAPL,2017-02-10,-0.002265518803805988,0.023551286024170892,0.08339483394833946,0.10792452830188681,0.004938737205018805,0.014033628202480119,0.023551286024170892,0.10792452830188681,0.614149586155726,-0.5473221171886328,3.4526778750653038,0.726338940172452,91.51724049569567,3.9112886400027804,3.15048805215625,0.7608005878465303,1.7867857142857122,0.006736300332520612,0.0,0.0,0.0,0.0,2,0.17436518794874267,0.024985513973780016,0.09430453135467957,1,0.0,0.0,721.1906531860839,-0.002265518803805988,0.27801494130202764,0.02688333939344045,0.03575924582155347,0.053206389079383846
AAPL,2017-02-13,0.008855585831062607,0.023025558369790478,0.09586450711173233,0.11970766129032251,0.004819450402532766,0.013955928774786084,0.023025558369790478,0.11970766129032251,0.7083873850681117,-0.5078687924061558,3.492131200094758,0.746065602621502,92.80205572029004,4.01433912661517,3.3232582670480344,0.6910808595671352,1.8653571428571405,0.00802760897231388,0.0,0.0,0.0,0.0,2,0.18259073802102074,0.026006842715553313,0.09951116351568591,1,0.0,0.0,749.0089661039156,0.006570004531037732,0.2687519948930739,0.025261538113976984,0.027380724847371397,0.045680754544742755
AAPL,2017-02-14,0.012979218245930069,0.02653387059986323,0.11264936135146275,0.12516666666666665,0.005846658667846839,0.01404167093387597,0.02653387059986323,0.12516666666666665,1.0236861329998106,-0.40247059953635056,3.597529393314268,0.7987646991583136,92.71781450061813,4.187334930922731,3.496073599822974,0.6912613310997568,1.8446428571428553,0.013627610723327856,0.0,0.0,0.0,0.0,2,0.19558507592918317,0.027083652839259953,0.10883429853445971,1,0.0,0.0,776.8513450688196,0.012979218245930069,0.23178807947019875,0.015360607754839174,0.0347183808693127,0.029051017516967332
AAPL,2017-02-15,0.0036290919863721793,0.02627991517721906,0.05250485436893193,0.12934411200933416,0.005862426508453314,0.01398136693408942,0.02627991517721906,0.12934411200933416,1.0777589281175841,-0.5027892626767557,3.4972107304013256,0.7486053675788649,92.91587520504606,4.314242356737225,3.6597073512058245,0.6545350055314003,1.9024999999999983,0.01217622315606408,0.0,0.0,0.0,0.0,2,0.1975417026104535,0.028193033748014518,0.10795475405531355,1,0.0,0.0,804.3603152090222,0.0036290919863721793,0.2229922543823888,0.007498932362037926,0.025140683598227243,0.023123682482200394
AAPL,2017-02-16,-0.0012176223156962207,0.022088808337109356,0.05302264062864692,0.12994656870930044,0.006519897953687744,0.01396594819112819,0.022088808337109356,0.12994656870930044,0.6864126081925435,-0.6762191052110839,3.3237808879199386,0.6618904462455275,91.95114231925095,4.351343703381204,3.7980346216409004,0.5533090817403035,1.9246571428571417,0.007833314861440583,0.0,0.0,0.0,0.0,2,0.1937544385912353,0.029294015151066333,0.10199865148123938,1,0.0,0.0,829.9043589099266,-0.0012176223156962207,0.24651984209432776,0.00966901523805857,0.0322426839344092,0.02765354638092156
AAPL,2017-02-17,0.002770697107392195,0.027247956403269713,0.051440966842268177,0.131,0.005550401766095561,0.013952085935799809,0.027247956403269713,0.131,0.6855036580635573,-0.7415905468886561,3.2584094462138227,0.6292047253737856,93.97627882917124,4.3607382774939225,3.910575352811505,0.4501629246824175,1.8846571428571426,0.005378720895566099,0.0,0.0,0.0,0.0,2,0.19471934619646714,0.030395523269462377,0.10051816826516041,1,0.0,0.0,853.6238280602379,0.0015497011290679374,0.24718867138692202,0.008875906428113048,0.02632304968594347,0.025317807984289786
AAPL,2017-02-21,0.007220748600058835,0.025583314577237504,0.04919794305011904,0.13840772818121239,0.005340375697668314,0.013890546282101866,0.025583314577237504,0.13840772818121239,0.7539465363569113,-0.7006761259865362,3.299323867034183,0.6496619358286833,95.90310924483057,4.396580313878587,4.007776345024921,0.38880396885366597,1.8860857142857148,0.005632772494101555,0.0,0.0,0.0,0.0,2,0.20091624705459116,0.03156507189731994,0.1037698274073977,1,0.0,0.0,877.0011400936537,0.007220748600058835,0.23864574731626753,0.002119186733394421,0.020419216430765864,0.01661324436676288
AAPL,2017-02-22,0.0029992684711048767,0.015479188268404664,0.04242378164677274,0.14286905059598243,0.0030007933722623454,0.013806511348211196,0.015479188268404664,0.14286905059598243,0.6433840770356897,-0.7384718619250226,3.26152813086599,0.6307640678036381,92.95991644250915,4.407264754762565,4.087674026972451,0.3195907277901142,1.3053714285714275,0.007366348187049283,0.0,0.0,0.0,0.0,2,0.20207189360371286,0.03276811564295645,0.102450886152151,1,0.0,0.0,899.2297289876713,0.0029992684711048767,0.26813813496673355,0.019357773114473457,0.013690409762128026,0.024139227362310684
AAPL,2017-02-23,-0.004230180147327012,0.007527119769758839,0.034004847016055884,0.12020019691499839,0.004382051714687617,0.013840108150852575,0.007527119769758839,0.12020019691499839,0.6537877873018275,-0.9407304410330618,3.0592695515168016,0.5296347781141656,89.64320985628856,4.319142709816816,4.133967763541325,0.1851749462754917,1.2746571428571412,0.008642789129960818,0.0,0.0,0.0,0.0,2,0.19464532593098463,0.03372719388757983,0.09359361093925257,1,0.0,0.0,920.3805884010751,-0.004230180147327012,0.24838709677419368,0.01764175123618933,0.015624750120162432,0.03001451769246147
AAPL,2017-02-24,0.0009521716838789551,0.0097159111899221,0.032019332427125846,0.12071510578973266,0.0041456395375349675,0.013831240986092536,0.0097159111899221,0.12071510578973266,0.6898204004883028,-1.000903613953136,2.9990963781818967,0.49954819154830554,89.19338030123346,4.211250592439768,4.149424329321014,0.06182626311875428,1.2996571428571408,0.010098053562849516,0.0,0.0,0.0,0.0,2,0.19345787254859823,0.034680892478860414,0.09058754127187346,1,0.0,0.0,922.7295447486779,-0.003282036321202053,0.25961140967341856,0.022573668696350864,0.017984531142863035,0.024074902134101694
AAPL,2017-02-27,0.001975706132006483,0.008915414087828033,0.03640629730547995,0.12283722837228384,0.00412110920098204,0.013796458141925198,0.008915414087828033,0.12283722837228384,0.6420084215110653,-1.016622844099784,2.9833771473532917,0.4916885763386808,88.02978094797615,4.100266733042474,4.139592810065306,-0.03932607702283164,1.267871428571427,0.008434966770727024,0.0,0.0,0.0,0.0,2,0.1934903789945365,0.03564650109070566,0.0887823748444534,1,0.0,0.0,927.1733939200145,-0.0013128145284808657,0.25828087916623677,0.017447143257830495,0.016441901556176947,0.03254714526370161
AAPL,2017-02-28,0.00043818009201790353,0.002121433796635097,0.027759021682046692,0.12628463372523235,0.002782998067873171,0.013713659401234557,0.002121433796635097,0.12628463372523235,0.7524513291693151,-1.0384636736123467,2.96153631651118,0.480768161318244,86.15893879970193,3.971373205217901,4.105948889095825,-0.13457568387792396,1.1917999999999986,0.005365355135019782,0.0,0.0,0.0,0.0,2,0.19171276384422198,0.036635724741533204,0.08545994521492882,1,0.0,0.0,931.299825292889,-0.0008752096856539104,0.2612472851380703,0.018300029697371312,0.01449405763336843,0.020590981443927153
AAPL,2017-03-01,0.020439448134900173,0.019546349646269334,0.03532809954080873,0.15195714874330446,0.009539769845021999,0.013925853157498835,0.019546349646269334,0.15195714874330446,1.1912198127180256,-0.22751023684480004,3.7724897508723636,0.8862448798675896,89.3800800291453,4.04849225657793,4.094457562592246,-0.04596530601431592,1.3460857142857126,0.018277416122878837,0.0,0.0,0.0,0.0,2,0.21346182388667434,0.03789026663189654,0.10298996626751607,1,0.0,0.0,941.7623652162722,0.019546349646269334,0.20988759574256433,-0.005667363352345293,0.004781454247837433,0.011592889693057454
AAPL,2017-03-02,-0.0059374776450388245,0.017798286090969118,0.0254593756918311,0.0793009708737864,0.009926900831939164,0.0062377600271043675,0.017798286090969118,0.0793009708737864,0.9973565981573728,-0.6093664244654183,3.3906335629830378,0.695316785720318,81.77842454334527,3.9965656756596957,4.074879185205736,-0.07831350954604055,1.3599142857142863,0.01092832469696846,0.0,0.0,0.0,0.0,2,0.20378638140397368,0.03836747108438665,0.0923098725764885,1,0.0,0.0,951.7372078790404,-0.0059374776450388245,0.20446650124069476,-0.0020170011160267937,0.012372766456272366,0.01400623154018727
AAPL,2017-03-03,0.005900978698906156,0.02283038196985232,0.03276811112342526,0.08752820353224933,0.009846573659295903,0.0061122269533151795,0.02283038196985232,0.08752820353224933,0.8402099437258806,-0.4689864074400709,3.5310135795001636,0.7655067942646914,85.4301561553912,3.975750654419926,4.055053479048574,-0.07930282462864824,1.384914285714288,0.008871083129999272,0.0,0.0,0.0,0.0,2,0.208354280169895,0.03893213914128513,0.09451676098592589,1,0.0,0.0,958.1982364647248,-7.153587524133531e-05,0.26847290640394084,-0.0045891375534878,0.0015012334377509041,0.006133675887883858
AAPL,2017-03-06,-0.0031478036915152385,0.017600233696049017,0.026672561155319796,0.0794855903315772,0.010432355273874289,0.006330281795053855,0.017600233696049017,0.0794855903315772,0.8517529046169142,-0.6914702688947287,3.30852971709626,0.6542648631960838,80.00991952367185,3.8790351744808618,4.0198498181350315,-0.14081464365416974,1.3480642857142888,0.00842615185815809,0.0,0.0,0.0,0.0,2,0.20210394045417077,0.03939919551754412,0.0871886202217268,1,0.0,0.0,964.1977630076921,-0.003219114385864419,0.24774293757887578,-0.0010052417016536987,0.015100002005871119,0.01099147458597788
AAPL,2017-03-07,0.001291804219893944,0.018468501350463518,0.020629114850036823,0.07084196791772213,0.010375762476925976,0.006216055485870405,0.018468501350463518,0.07084196791772213,0.6960242567226007,-0.7169095260055426,3.2830904591384984,0.641545234474585,76.37748995394514,3.773414383366429,3.970562731181311,-0.1971483478148821,1.3016357142857171,0.00852924311865471,0.0,0.0,0.0,0.0,2,0.2012226225661979,0.03976410715259715,0.0848241184859409,1,0.0,0.0,970.3346409085316,-0.001931468631518607,0.26710513399430647,-0.0038059720640028125,0.0022909517465557624,0.030215485126276725
AAPL,2017-03-08,-0.0037270642201835402,-0.00565133414407315,0.01378455254904809,0.056793127043260005,0.004723021476400641,0.006240694669428723,-0.00565133414407315,0.056793127043260005,0.7764975829539882,-0.9933474842778551,3.006652500000883,0.5033262549198728,70.3855128675267,3.6061796965005044,3.89768612424515,-0.2915064277446455,1.253778571428575,0.007050359711723127,0.0,0.0,0.0,0.0,2,0.19440733622664308,0.039963268049400424,0.07736793828054937,1,0.0,0.0,976.033170387048,-0.00565133414407315,0.2896169454617439,0.010448817600182682,0.017260253045402876,0.03617235274920084
AAPL,2017-03-09,-0.002302158273381205,-0.002014968336211842,0.015747454771845026,0.05028779157830976,0.004024999129717728,0.00633596562035918,-0.002014968336211842,0.05028779157830976,0.9212661462586741,-1.193451599308282,2.8065483837940066,0.403274196973232,69.1336764568314,3.4085322387394683,3.799855347144014,-0.39132310840454565,1.3173357142857165,0.01254687049231693,0.0,0.0,0.0,0.0,2,0.18938940711982927,0.0400842688470735,0.07174021093369172,1,0.0,0.0,950.1859516673386,-0.007940482151798989,0.3007318037974682,0.014389767572299013,0.016023232656214106,0.0371579494577567
AAPL,2017-03-10,0.003316988751081551,-0.0045786235512950135,0.018147226693985052,0.050747621205256,0.0030658208556207686,0.006338194911147569,-0.0045786235512950135,0.050747621205256,0.8306090638807677,-1.0703928292460898,2.929607152465809,0.4648035818674769,69.43181707722106,3.251531726376925,3.6901906229905963,-0.4386588966136715,1.3164142857142878,0.005153801925747293,0.0,0.0,0.0,0.0,2,0.19104335572838244,0.04020937469684571,0.07212942946413066,1,0.0,0.0,929.4316236726692,-0.0046498318906932345,0.30512997924285856,0.006090370991238606,0.010722813441371578,0.031968776151160345
AAPL,2017-03-13,0.0004312203536007697,-0.0010047366154730675,0.016577813481340797,0.053587647593096976,0.0028218946193899193,0.006259742989889974,-0.0010047366154730675,0.053587647593096976,0.7419695514548293,-1.0799788571869873,2.9200211216539853,0.46001056733342177,65.86294299228274,3.0962574591256384,3.571403990217605,-0.4751465310919665,1.2864142857142886,0.004382183907731263,0.0,0.0,0.0,0.0,2,0.18929012405259196,0.040365702835795325,0.06954703605290244,1,0.0,0.0,910.5798449580943,-0.0042206166392445565,0.2949344807353802,0.016105243707524666,0.011996716287631506,0.03181604518465999
AAPL,2017-03-14,-0.0015086206896550713,-0.003798738532110102,0.014599605810643013,0.04276389826693694,0.0027286891028773397,0.006145357264816909,-0.003798738532110102,0.04276389826693694,0.6629008710802624,-1.2421888249126634,2.7578111507253316,0.37890558260703033,62.23958219875767,2.922566708895971,3.4416365339532784,-0.5190698250573074,1.2721285714285753,0.005827757392198896,0.0,0.0,0.0,0.0,2,0.18528463236552198,0.040393922574152086,0.0650960170215548,1,0.0,0.0,894.3949932225053,-0.0057228700193145965,0.2887241513850958,0.006096923810558652,0.03402145719027954,0.0407442880692854
AAPL,2017-03-15,0.01057630045326996,0.0105035971223022,0.004792903641176238,0.040290327358909694,0.005208518492394473,0.005941869564052471,0.0105035971223022,0.040290327358909694,1.1309330031741742,-0.48963420525373763,3.510365770008975,0.755182893523956,72.92882027887596,2.8704435660220895,3.3273979403670406,-0.4569543743449511,1.3135642857142906,0.012281788408637188,0.0,0.0,0.0,0.0,2,0.19546744395576124,0.040392690167253775,0.07314720931691175,1,0.0,0.0,885.4703121539753,0.004792903641176238,0.27452667814113596,0.00681143544522012,0.02572353514901796,0.02502942808984644
AAPL,2017-03-16,0.0016374768617399837,0.014493798673204328,0.012449625791594698,0.038225961183676604,0.004642838768435457,0.00592969362539749,0.014493798673204328,0.038225961183676604,0.8782628089525907,-0.5001610862368073,3.499838888903126,0.7499194529969606,73.24105994766474,2.8152423165793437,3.2249668156095015,-0.40972449903015784,1.269278571428578,0.005401947543862392,0.0,0.0,0.0,0.0,2,0.19507735105852061,0.040366871776048585,0.07175625414998023,1,0.0,0.0,878.5599877182025,0.0016374768617399837,0.27413418892139285,0.001633465083914872,0.02276818188545762,0.02089050825753375
